,Msg_Index,frame_time,frame_time_relative,This_Node,Nbr_Node,Next_Hop,TTL,AODV_Msg,Source_Node,Destination_Node,Hop_Count,Source_Seq_Num,Dest_Seq_Num,Broadcast_ID,This_Node_Is_Dest,This_Node_Is_Orig,Hello,Nbr_Is_Orig,Nbr_Is_Dest,RREQ_Msg_Idx,RREP_Resp_Time,RREP_Resp_Time_Per_Hop,Hop_Cnt_Over_1,Dest_Seq_Num_Increment,Orig_Seq_Num_Increment,Tagged_For_Del
757,1116,108.39005,108.369746,10.1.1.40,10.1.1.41,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,1.555123000000009,0.31102460000000176,True,0,,
758,1128,108.588499,108.568195,10.1.1.40,10.1.1.5,10.1.1.41,2,RREP,10.1.1.13,10.1.1.3,3,,0,,No,No,False,,False,671,1.7535720000000055,0.43839300000000136,True,0,,
759,1130,108.588762,108.568458,10.1.1.40,10.1.1.41,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,1.7538350000000094,0.3507670000000019,True,0,,
760,1132,108.589854,108.56955,10.1.1.40,10.1.1.5,10.1.1.41,2,RREP,10.1.1.13,10.1.1.3,3,,0,,No,No,False,,False,671,1.7549270000000092,0.4387317500000023,True,0,,
761,1134,108.590297,108.569993,10.1.1.40,10.1.1.41,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,1.7553699999999992,0.35107399999999983,True,0,,
762,1136,108.648523,108.628219,10.1.1.40,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
763,1144,108.866502,108.846198,10.1.1.40,10.1.1.11,10.1.1.255,1,RREP,10.1.1.11,10.1.1.11,0,,6,,No,No,True,,,,,,,,,
764,1148,108.8726,108.852296,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,10,,0,,No,No,False,,False,606,5.829402999999999,0.5299457272727272,True,0,,
765,1150,108.873338,108.853034,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,11,,0,,No,No,False,,False,606,5.830140999999998,0.48584508333333315,True,0,,
766,1152,108.874396,108.854092,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,606,5.831198999999998,0.7288998749999998,True,0,,
767,1159,108.8817,108.861396,10.1.1.40,10.1.1.45,10.1.1.12,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
768,1163,108.88334,108.863036,10.1.1.40,10.1.1.45,10.1.1.12,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
769,1167,108.884781,108.864477,10.1.1.40,10.1.1.45,10.1.1.12,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
770,1176,109.084977,109.064673,10.1.1.40,10.1.1.41,10.1.1.255,1,RREP,10.1.1.41,10.1.1.41,0,,0,,No,No,True,,,,,,,,,
771,1177,109.08585,109.065546,10.1.1.40,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
772,1178,109.086537,109.066233,10.1.1.40,10.1.1.15,10.1.1.255,1,RREP,10.1.1.15,10.1.1.15,0,,0,,No,No,True,,,,,,,,,
773,1179,109.090537,109.070233,10.1.1.40,10.1.1.45,10.1.1.255,1,RREP,10.1.1.45,10.1.1.45,0,,0,,No,No,True,,,,,,,,,
774,1180,109.091537,109.071233,10.1.1.40,10.1.1.7,10.1.1.255,1,RREP,10.1.1.7,10.1.1.7,0,,0,,No,No,True,,,,,,,,,
775,1182,109.095072,109.074768,10.1.1.40,10.1.1.45,10.1.1.41,2,RREP,10.1.1.13,10.1.1.3,6,,0,,No,No,False,,False,671,2.2601450000000085,0.3228778571428584,True,0,,
776,1184,109.095335,109.075031,10.1.1.40,10.1.1.41,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,7,,0,,No,No,False,,False,671,2.260407999999998,0.2825509999999998,True,0,,
777,1187,109.121197,109.100893,10.1.1.40,10.1.1.12,10.1.1.255,10,RREQ,10.1.1.12,10.1.1.2,0,9,0,9,No,No,,True,,,,,,,,
778,1188,109.126503,109.106199,10.1.1.40,10.1.1.13,10.1.1.255,9,RREQ,10.1.1.12,10.1.1.2,1,9,0,9,No,No,,False,,,,,,,,
779,1189,109.127247,109.106943,10.1.1.40,10.1.1.41,10.1.1.255,9,RREQ,10.1.1.12,10.1.1.2,1,9,0,9,No,No,,False,,,,,,,,
780,1190,109.127808,109.107504,10.1.1.40,10.1.1.5,10.1.1.7,2,RREP,10.1.1.12,10.1.1.2,10,,0,,No,No,False,,False,647,3.285611000000003,0.29869190909090937,True,0,,
781,1192,109.128605,109.108301,10.1.1.40,10.1.1.7,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,11,,0,,No,No,False,,False,647,3.2864079999999944,0.27386733333333285,True,0,,
782,1198,109.131321,109.111017,10.1.1.40,10.1.1.45,10.1.1.255,9,RREQ,10.1.1.12,10.1.1.2,1,9,0,9,No,No,,False,,,,,,,,
783,1200,109.140627,109.120323,10.1.1.40,10.1.1.15,10.1.1.255,8,RREQ,10.1.1.12,10.1.1.2,2,9,0,9,No,No,,False,,,,,,,,
784,1201,109.145934,109.12563,10.1.1.40,10.1.1.28,10.1.1.255,7,RREQ,10.1.1.12,10.1.1.2,3,9,0,9,No,No,,False,,,,,,,,
785,1202,109.20377,109.183466,10.1.1.40,10.1.1.5,10.1.1.255,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
786,1203,109.204068,109.183764,10.1.1.40,10.1.1.7,10.1.1.12,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
787,1212,109.369197,109.348893,10.1.1.40,10.1.1.12,10.1.1.255,14,RREQ,10.1.1.12,10.1.1.2,0,10,0,10,No,No,,True,,,,,,,,
788,1213,109.369504,109.3492,10.1.1.40,10.1.1.11,10.1.1.255,13,RREQ,10.1.1.12,10.1.1.2,1,10,0,10,No,No,,False,,,,,,,,
789,1214,109.373247,109.352943,10.1.1.40,10.1.1.41,10.1.1.255,13,RREQ,10.1.1.12,10.1.1.2,1,10,0,10,No,No,,False,,,,,,,,
790,1215,109.374623,109.354319,10.1.1.40,10.1.1.5,10.1.1.255,12,RREQ,10.1.1.12,10.1.1.2,2,10,0,10,No,No,,False,,,,,,,,
791,1216,109.375503,109.355199,10.1.1.40,10.1.1.7,10.1.1.255,13,RREQ,10.1.1.12,10.1.1.2,1,10,0,10,No,No,,False,,,,,,,,
792,1217,109.37581,109.355506,10.1.1.40,10.1.1.28,10.1.1.255,12,RREQ,10.1.1.12,10.1.1.2,2,10,0,10,No,No,,False,,,,,,,,
793,1218,109.377504,109.3572,10.1.1.40,10.1.1.45,10.1.1.255,13,RREQ,10.1.1.12,10.1.1.2,1,10,0,10,No,No,,False,,,,,,,,
794,1220,109.38181,109.361506,10.1.1.40,10.1.1.15,10.1.1.255,12,RREQ,10.1.1.12,10.1.1.2,2,10,0,10,No,No,,False,,,,,,,,
795,1223,109.383878,109.363574,10.1.1.40,10.1.1.11,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,8,,0,,No,No,False,,False,647,3.541680999999997,0.3935201111111108,True,0,,
796,1232,109.391252,109.370948,10.1.1.40,10.1.1.11,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,8,,0,,No,No,False,,False,647,3.5490549999999956,0.39433944444444397,True,0,,
797,1239,109.549022,109.528718,10.1.1.40,10.1.1.45,10.1.1.12,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
798,1242,109.559533,109.539229,10.1.1.40,10.1.1.11,10.1.1.12,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
799,1249,109.624197,109.603893,10.1.1.40,10.1.1.12,10.1.1.255,11,RREQ,10.1.1.12,10.1.1.2,0,11,0,11,No,No,,True,,,,,,,,
800,1250,109.624247,109.603943,10.1.1.40,10.1.1.41,10.1.1.255,10,RREQ,10.1.1.12,10.1.1.2,1,11,0,11,No,No,,False,,,,,,,,
801,1251,109.62681,109.606506,10.1.1.40,10.1.1.5,10.1.1.255,9,RREQ,10.1.1.12,10.1.1.2,2,11,0,11,No,No,,False,,,,,,,,
802,1252,109.633504,109.6132,10.1.1.40,10.1.1.45,10.1.1.255,10,RREQ,10.1.1.12,10.1.1.2,1,11,0,11,No,No,,False,,,,,,,,
803,1253,109.634504,109.6142,10.1.1.40,10.1.1.11,10.1.1.255,10,RREQ,10.1.1.12,10.1.1.2,1,11,0,11,No,No,,False,,,,,,,,
804,1256,109.668515,109.648211,10.1.1.40,10.1.1.5,10.1.1.41,2,RREP,10.1.1.12,10.1.1.2,6,,0,,No,No,False,,False,647,3.8263180000000006,0.5466168571428572,True,0,,
805,1260,109.670487,109.650183,10.1.1.40,10.1.1.5,10.1.1.41,2,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,647,3.8282899999999955,0.47853624999999944,True,0,,
806,1265,109.673213,109.652909,10.1.1.40,10.1.1.41,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,647,3.831015999999991,0.4788769999999989,True,0,,
807,1267,109.674025,109.653721,10.1.1.40,10.1.1.5,10.1.1.41,2,RREP,10.1.1.12,10.1.1.2,6,,0,,No,No,False,,False,647,3.8318280000000016,0.5474040000000002,True,0,,
808,1269,109.674388,109.654084,10.1.1.40,10.1.1.41,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,8,,0,,No,No,False,,False,647,3.8321909999999946,0.4257989999999994,True,0,,
809,1271,109.675326,109.655022,10.1.1.40,10.1.1.41,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,647,3.8331289999999996,0.47914112499999995,True,0,,
810,1304,110.093842,110.073538,10.1.1.40,10.1.1.11,10.1.1.5,1,RERR,,10.1.1.41,2,,0,,No,No,,,,,,,,,,
811,1314,110.149716,110.129412,10.1.1.40,10.1.1.41,10.1.1.12,1,RERR,,10.1.1.5,2,,0,,No,No,,,,,,,,,,
812,1322,110.373197,110.352893,10.1.1.40,10.1.1.12,10.1.1.255,10,RREQ,10.1.1.12,10.1.1.2,0,12,0,12,No,No,,True,,1015,,,,,,
813,1323,110.375503,110.355199,10.1.1.40,10.1.1.13,10.1.1.255,9,RREQ,10.1.1.12,10.1.1.2,1,12,0,12,No,No,,False,,,,,,,,
814,1324,110.381247,110.360943,10.1.1.40,10.1.1.41,10.1.1.255,9,RREQ,10.1.1.12,10.1.1.2,1,12,0,12,No,No,,False,,,,,,,,
815,1325,110.382503,110.362199,10.1.1.40,10.1.1.7,10.1.1.255,9,RREQ,10.1.1.12,10.1.1.2,1,12,0,12,No,No,,False,,,,,,,,
816,1327,110.383504,110.3632,10.1.1.40,10.1.1.45,10.1.1.255,9,RREQ,10.1.1.12,10.1.1.2,1,12,0,12,No,No,,False,,,,,,,,
817,1328,110.383908,110.363604,10.1.1.40,10.1.1.7,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,647,4.541710999999992,0.567713874999999,True,0,,
818,1333,110.386269,110.365965,10.1.1.40,10.1.1.15,10.1.1.255,8,RREQ,10.1.1.12,10.1.1.2,2,12,0,12,No,No,,False,,,,,,,,
819,1334,110.38681,110.366506,10.1.1.40,10.1.1.28,10.1.1.255,8,RREQ,10.1.1.12,10.1.1.2,2,12,0,12,No,No,,False,,,,,,,,
820,1338,110.391719,110.371415,10.1.1.40,10.1.1.7,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,9,,0,,No,No,False,,False,647,4.549521999999996,0.4549521999999996,True,0,,
821,1357,110.705836,110.685532,10.1.1.40,10.1.1.45,10.1.1.12,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
822,1360,110.834927,110.814623,10.1.1.40,10.1.1.13,10.1.1.255,7,RREQ,10.1.1.13,10.1.1.3,0,8,0,8,No,No,,True,,998,,,,,,
823,1361,110.834977,110.814673,10.1.1.40,10.1.1.41,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,4.000050000000002,0.8000100000000003,True,0,,
824,1362,110.836603,110.816299,10.1.1.40,10.1.1.41,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,4.001676000000003,0.8003352000000007,True,0,,
825,1366,110.838289,110.817985,10.1.1.40,10.1.1.41,10.1.1.45,4,RREP,10.1.1.3,10.1.1.13,1,,8,,No,No,False,,False,,,,False,,,No matching RREQ
826,1368,110.839061,110.818757,10.1.1.40,10.1.1.45,10.1.1.21,3,RREP,10.1.1.3,10.1.1.13,2,,8,,No,No,False,,False,,,,True,,,No matching RREQ
827,1370,110.840799,110.820495,10.1.1.40,10.1.1.7,10.1.1.255,6,RREQ,10.1.1.13,10.1.1.3,1,8,0,8,No,No,,False,,,,,,,,
828,1372,110.843438,110.823134,10.1.1.40,10.1.1.45,10.1.1.21,3,RREP,10.1.1.3,10.1.1.13,2,,8,,No,No,False,,False,,,,True,,,No matching RREQ
829,1378,110.848974,110.82867,10.1.1.40,10.1.1.45,10.1.1.7,2,RREP,10.1.1.13,10.1.1.3,3,,0,,No,No,False,,False,671,4.014047000000005,1.0035117500000013,True,0,,
830,1382,110.850977,110.830673,10.1.1.40,10.1.1.7,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,4.016050000000007,0.8032100000000014,True,0,,
831,1384,110.851575,110.831271,10.1.1.40,10.1.1.7,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,4.0166480000000035,0.8033296000000008,True,0,,
832,1387,110.852792,110.832488,10.1.1.40,10.1.1.15,10.1.1.255,5,RREQ,10.1.1.13,10.1.1.3,2,8,0,8,No,No,,False,,,,,,,,
833,1388,110.853236,110.832932,10.1.1.40,10.1.1.7,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,3,,0,,No,No,False,,False,671,4.018309000000002,1.0045772500000005,True,0,,
834,1393,110.919525,110.899221,10.1.1.40,10.1.1.45,10.1.1.255,3,RREQ,10.1.1.16,10.1.1.6,2,6,0,6,No,No,,False,,,,,,,,
835,1394,110.926575,110.906271,10.1.1.40,10.1.1.41,10.1.1.255,2,RREQ,10.1.1.16,10.1.1.6,3,6,0,6,No,No,,False,,,,,,,,
836,1395,110.928831,110.908527,10.1.1.40,10.1.1.7,10.1.1.255,2,RREQ,10.1.1.16,10.1.1.6,3,6,0,6,No,No,,False,,,,,,,,
837,1396,110.930137,110.909833,10.1.1.40,10.1.1.13,10.1.1.255,1,RREQ,10.1.1.16,10.1.1.6,4,6,0,6,No,No,,False,,,,,,,,
838,1397,110.931137,110.910833,10.1.1.40,10.1.1.28,10.1.1.255,1,RREQ,10.1.1.16,10.1.1.6,4,6,0,6,No,No,,False,,,,,,,,
839,1398,110.96166,110.941356,10.1.1.40,10.1.1.7,10.1.1.13,1,RERR,,10.1.1.19,3,,5,,No,No,,,,,,,,,,
840,1401,111.082927,111.062623,10.1.1.40,10.1.1.13,10.1.1.255,6,RREQ,10.1.1.13,10.1.1.3,0,9,0,9,No,No,,True,,,,,,,,
841,1402,111.082977,111.062673,10.1.1.40,10.1.1.41,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,4.248050000000006,0.8496100000000013,True,0,,
842,1403,111.084243,111.063939,10.1.1.40,10.1.1.41,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,4.249316000000007,0.8498632000000015,True,0,,
843,1407,111.085329,111.065025,10.1.1.40,10.1.1.41,10.1.1.45,4,RREP,10.1.1.3,10.1.1.13,1,,9,,No,No,False,,False,,,,False,,,No matching RREQ
844,1409,111.086101,111.065797,10.1.1.40,10.1.1.45,10.1.1.21,3,RREP,10.1.1.3,10.1.1.13,2,,9,,No,No,False,,False,,,,True,,,No matching RREQ
845,1412,111.08787,111.067566,10.1.1.40,10.1.1.7,10.1.1.255,5,RREQ,10.1.1.13,10.1.1.3,1,9,0,9,No,No,,False,,,,,,,,
846,1415,111.090005,111.069701,10.1.1.40,10.1.1.7,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,3,,0,,No,No,False,,False,671,4.2550779999999975,1.0637694999999994,True,0,,
847,1417,111.09144,111.071136,10.1.1.40,10.1.1.45,10.1.1.7,2,RREP,10.1.1.13,10.1.1.3,3,,0,,No,No,False,,False,671,4.256512999999998,1.0641282499999996,True,0,,
848,1419,111.092057,111.071753,10.1.1.40,10.1.1.7,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,4.257130000000004,0.8514260000000007,True,0,,
849,1421,111.093192,111.072888,10.1.1.40,10.1.1.45,10.1.1.21,3,RREP,10.1.1.3,10.1.1.13,2,,9,,No,No,False,,False,,,,True,,,No matching RREQ
850,1423,111.094567,111.074263,10.1.1.40,10.1.1.7,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,4,,0,,No,No,False,,False,671,4.2596400000000045,0.8519280000000009,True,0,,
851,1425,111.095176,111.074872,10.1.1.40,10.1.1.15,10.1.1.255,4,RREQ,10.1.1.13,10.1.1.3,2,9,0,9,No,No,,False,,,,,,,,
852,1426,111.116197,111.095893,10.1.1.40,10.1.1.12,10.1.1.255,9,RREQ,10.1.1.12,10.1.1.2,0,13,0,13,No,No,,True,,1046,,,,,,
853,1427,111.116501,111.096197,10.1.1.40,10.1.1.7,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,647,5.274304000000001,0.6592880000000001,True,0,,
854,1428,111.117127,111.096823,10.1.1.40,10.1.1.7,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,647,5.274929999999998,0.6593662499999997,True,0,,
855,1432,111.118274,111.09797,10.1.1.40,10.1.1.7,10.1.1.5,7,RREP,10.1.1.2,10.1.1.12,1,,13,,No,No,False,,False,,,,False,,,No matching RREQ
856,1433,111.119247,111.098943,10.1.1.40,10.1.1.41,10.1.1.255,8,RREQ,10.1.1.12,10.1.1.2,1,13,0,13,No,No,,False,,,,,,,,
857,1437,111.123504,111.1032,10.1.1.40,10.1.1.45,10.1.1.255,8,RREQ,10.1.1.12,10.1.1.2,1,13,0,13,No,No,,False,,,,,,,,
858,1439,111.124785,111.104481,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,647,5.282588000000004,0.6603235000000005,True,0,,
859,1442,111.127011,111.106707,10.1.1.40,10.1.1.15,10.1.1.255,7,RREQ,10.1.1.12,10.1.1.2,2,13,0,13,No,No,,False,,,,,,,,
860,1444,111.130006,111.109702,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,647,5.287808999999996,0.6609761249999995,True,0,,
861,1449,111.141309,111.121005,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,647,5.299111999999994,0.6623889999999992,True,0,,
862,1451,111.142901,111.122597,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,7,,0,,No,No,False,,False,647,5.300703999999996,0.6625879999999995,True,0,,
863,1456,111.166756,111.146452,10.1.1.40,10.1.1.45,10.1.1.12,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
864,1459,111.168951,111.148647,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,8,,0,,No,No,False,,False,647,5.326753999999994,0.5918615555555549,True,0,,
865,1461,111.170117,111.149813,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,8,,0,,No,No,False,,False,647,5.327919999999992,0.5919911111111102,True,0,,
866,1463,111.171043,111.150739,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,8,,0,,No,No,False,,False,647,5.328845999999999,0.5920939999999999,True,0,,
867,1465,111.171756,111.151452,10.1.1.40,10.1.1.7,10.1.1.12,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
868,1468,111.175135,111.154831,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,8,,0,,No,No,False,,False,647,5.332937999999999,0.5925486666666665,True,0,,
869,1471,111.181497,111.161193,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,8,,0,,No,No,False,,False,647,5.339299999999994,0.593255555555555,True,0,,
870,1475,111.322784,111.30248,10.1.1.40,10.1.1.45,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,8,,0,,No,No,False,,False,647,5.480587,0.6089541111111111,True,0,,
871,1487,111.456815,111.436511,10.1.1.40,10.1.1.13,10.1.1.255,1,RREQ,10.1.1.19,10.1.1.9,2,8,0,8,No,No,,False,,,,,,,,
872,1489,111.547563,111.527259,10.1.1.40,10.1.1.12,10.1.1.13,1,RERR,,10.1.1.20,3,,8,,No,No,,,,,,,,,,
873,1498,111.77756,111.757256,10.1.1.40,10.1.1.12,10.1.1.255,2,RREQ,10.1.1.11,10.1.1.1,1,8,0,8,No,No,,False,,,,,,,,
874,1499,111.78056,111.760256,10.1.1.40,10.1.1.7,10.1.1.255,2,RREQ,10.1.1.11,10.1.1.1,1,8,0,8,No,No,,False,,,,,,,,
875,1500,111.78061,111.760306,10.1.1.40,10.1.1.41,10.1.1.255,1,RREQ,10.1.1.11,10.1.1.1,2,8,0,8,No,No,,False,,,,,,,,
876,1501,111.78256,111.762256,10.1.1.40,10.1.1.45,10.1.1.255,2,RREQ,10.1.1.11,10.1.1.1,1,8,0,8,No,No,,False,,,,,,,,
877,1502,111.782867,111.762563,10.1.1.40,10.1.1.13,10.1.1.255,1,RREQ,10.1.1.11,10.1.1.1,2,8,0,8,No,No,,False,,,,,,,,
878,1503,111.784867,111.764563,10.1.1.40,10.1.1.15,10.1.1.255,1,RREQ,10.1.1.11,10.1.1.1,2,8,0,8,No,No,,False,,,,,,,,
879,1507,111.860815,111.840511,10.1.1.40,10.1.1.13,10.1.1.255,3,RREQ,10.1.1.19,10.1.1.9,2,9,0,9,No,No,,False,,,,,,,,
880,1511,111.865316,111.845012,10.1.1.40,10.1.1.12,10.1.1.255,2,RREQ,10.1.1.19,10.1.1.9,3,9,0,9,No,No,,False,,,,,,,,
881,1512,111.866865,111.846561,10.1.1.40,10.1.1.41,10.1.1.255,2,RREQ,10.1.1.19,10.1.1.9,3,9,0,9,No,No,,False,,,,,,,,
882,1513,111.869121,111.848817,10.1.1.40,10.1.1.7,10.1.1.255,2,RREQ,10.1.1.19,10.1.1.9,3,9,0,9,No,No,,False,,,,,,,,
883,1514,111.874428,111.854124,10.1.1.40,10.1.1.28,10.1.1.255,1,RREQ,10.1.1.19,10.1.1.9,4,9,0,9,No,No,,False,,,,,,,,
884,1515,111.875427,111.855123,10.1.1.40,10.1.1.45,10.1.1.255,1,RREQ,10.1.1.19,10.1.1.9,4,9,0,9,No,No,,False,,,,,,,,
885,1516,111.876427,111.856123,10.1.1.40,10.1.1.15,10.1.1.255,1,RREQ,10.1.1.19,10.1.1.9,4,9,0,9,No,No,,False,,,,,,,,
886,1517,111.924831,111.904527,10.1.1.40,10.1.1.7,10.1.1.255,4,RREQ,10.1.1.16,10.1.1.6,3,7,0,7,No,No,,False,,,,,,,,
887,1518,111.929881,111.909577,10.1.1.40,10.1.1.41,10.1.1.255,3,RREQ,10.1.1.16,10.1.1.6,4,7,0,7,No,No,,False,,,,,,,,
888,1519,111.932831,111.912527,10.1.1.40,10.1.1.15,10.1.1.255,4,RREQ,10.1.1.16,10.1.1.6,3,7,0,7,No,No,,False,,,,,,,,
889,1520,111.937137,111.916833,10.1.1.40,10.1.1.12,10.1.1.255,3,RREQ,10.1.1.16,10.1.1.6,4,7,0,7,No,No,,False,,,,,,,,
890,1534,112.144532,112.124228,10.1.1.40,10.1.1.7,10.1.1.11,6,RREP,10.1.1.17,10.1.1.7,0,,0,,No,No,False,,True,,,,,,,No matching RREQ
891,1535,112.145535,112.125231,10.1.1.40,10.1.1.45,10.1.1.255,1,RREQ,10.1.1.17,10.1.1.7,6,10,0,10,No,No,,False,,1031,,,,,,
892,1536,112.149535,112.129231,10.1.1.40,10.1.1.12,10.1.1.255,1,RREQ,10.1.1.17,10.1.1.7,6,10,0,10,No,No,,False,,,,,,,,
893,1537,112.150535,112.130231,10.1.1.40,10.1.1.15,10.1.1.255,1,RREQ,10.1.1.17,10.1.1.7,6,10,0,10,No,No,,False,,,,,,,,
894,1544,112.17856,112.158256,10.1.1.40,10.1.1.45,10.1.1.255,4,RREQ,10.1.1.11,10.1.1.1,1,9,0,9,No,No,,False,,,,,,,,
895,1545,112.178866,112.158562,10.1.1.40,10.1.1.15,10.1.1.255,3,RREQ,10.1.1.11,10.1.1.1,2,9,0,9,No,No,,False,,,,,,,,
896,1546,112.17961,112.159306,10.1.1.40,10.1.1.41,10.1.1.255,3,RREQ,10.1.1.11,10.1.1.1,2,9,0,9,No,No,,False,,,,,,,,
897,1547,112.180173,112.159869,10.1.1.40,10.1.1.13,10.1.1.255,2,RREQ,10.1.1.11,10.1.1.1,3,9,0,9,No,No,,False,,,,,,,,
898,1548,112.18256,112.162256,10.1.1.40,10.1.1.7,10.1.1.255,4,RREQ,10.1.1.11,10.1.1.1,1,9,0,9,No,No,,False,,,,,,,,
899,1549,112.18556,112.165256,10.1.1.40,10.1.1.12,10.1.1.255,4,RREQ,10.1.1.11,10.1.1.1,1,9,0,9,No,No,,False,,,,,,,,
900,1550,112.238675,112.218371,10.1.1.40,10.1.1.15,10.1.1.255,3,RREQ,10.1.1.15,10.1.1.5,0,1,0,1,No,No,,True,,941,,,,,,
901,1553,112.240991,112.220687,10.1.1.40,10.1.1.45,10.1.1.5,1,RREP,10.1.1.5,10.1.1.15,1,,1,,No,No,False,,False,,,,False,,,No matching RREQ
902,1554,112.242725,112.222421,10.1.1.40,10.1.1.41,10.1.1.255,2,RREQ,10.1.1.15,10.1.1.5,1,1,0,1,No,No,,False,,,,,,,,
903,1556,112.247981,112.227677,10.1.1.40,10.1.1.7,10.1.1.255,2,RREQ,10.1.1.15,10.1.1.5,1,1,0,1,No,No,,False,,,,,,,,
904,1559,112.252288,112.231984,10.1.1.40,10.1.1.13,10.1.1.255,1,RREQ,10.1.1.15,10.1.1.5,2,1,0,1,No,No,,False,,,,,,,,
905,1572,112.425815,112.405511,10.1.1.40,10.1.1.13,10.1.1.255,5,RREQ,10.1.1.19,10.1.1.9,2,10,0,10,No,No,,False,,1003,,,,,,
906,1573,112.426121,112.405817,10.1.1.40,10.1.1.7,10.1.1.255,4,RREQ,10.1.1.19,10.1.1.9,3,10,0,10,No,No,,False,,,,,,,,
907,1574,112.431865,112.411561,10.1.1.40,10.1.1.41,10.1.1.255,4,RREQ,10.1.1.19,10.1.1.9,3,10,0,10,No,No,,False,,,,,,,,
908,1575,112.434121,112.413817,10.1.1.40,10.1.1.12,10.1.1.255,4,RREQ,10.1.1.19,10.1.1.9,3,10,0,10,No,No,,False,,,,,,,,
909,1577,112.54456,112.524256,10.1.1.40,10.1.1.7,10.1.1.255,7,RREQ,10.1.1.11,10.1.1.1,1,10,0,10,No,No,,False,,,,,,,,
910,1578,112.54761,112.527306,10.1.1.40,10.1.1.41,10.1.1.255,6,RREQ,10.1.1.11,10.1.1.1,2,10,0,10,No,No,,False,,,,,,,,
